Unnamed: 0.1,brand,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,Ram_numeric,ROM_numeric,display_size_numeric,price_category,processor_gen,brand_encoded,processor_encoded,CPU_encoded,Ram_type_encoded,ROM_type_encoded,GPU_encoded,OS_encoded,aspect_ratio,screen_area,ram_rom_ratio,performance_score,is_gaming
522,Realme,47990,63.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14.0,2160.0,1440.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,11.0,21,22,28,6,1,123,12,1.5,98.0,0.03125,28.099999999999998,0
523,Samsung,112990,72.0,12th Gen Intel Core i7 1260P ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1080.0,1920.0,Windows 11 OS,1,16.0,512.0,13.3,High-end,12.0,22,47,24,8,1,123,12,0.5625,88.44500000000001,0.03125,31.2,0
524,Samsung,101990,67.0,12th Gen Intel Core i7 1260P ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1080.0,1920.0,Windows 11 OS,1,16.0,512.0,13.3,High-end,12.0,22,47,24,8,1,123,12,0.5625,88.44500000000001,0.03125,29.7,0
525,Samsung,102990,71.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1080.0,1920.0,Windows 11 OS,1,16.0,512.0,13.3,High-end,12.0,22,39,6,8,1,123,12,0.5625,88.44500000000001,0.03125,30.900000000000002,0
526,Asus,33499,69.32352941176471,Intel Pentium Silver  N6000,"Quad Core, 4 Threads",4GB,LPDDR4X,128GB,Hard-Disk,Intel UHD Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,4.0,128.0,13.3,Mid-range,,2,180,27,6,0,126,12,1.7777777777777777,88.44500000000001,0.03125,25.99705882352941,0
527,Hp,33999,69.32352941176471,5th Gen AMD Ryzen 3  5300U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows OS,1,8.0,512.0,15.6,Mid-range,5.0,10,92,28,2,1,79,13,1.7777777777777777,121.67999999999999,0.015625,25.19705882352941,0
528,Apple,215994,69.32352941176471,Apple M1 Pro M1 Pro,10 Cores,16GB,Unified,512GB,SSD,16-core GPU,16.2,3456.0,2234.0,Mac OS,1,16.0,512.0,16.2,High-end,,1,163,0,11,1,5,7,1.5470008952551477,131.22,0.03125,29.597058823529412,0
529,Apple,215994,69.32352941176471,Apple M1 Pro M1 Pro,10 Cores (8P + 2E),16GB,Unified,1TB,SSD,16-core GPU,14.2,3024.0,1964.0,Mac OS,1,16.0,1.0,14.2,High-end,,1,163,3,11,1,5,7,1.539714867617108,100.82,16.0,29.597058823529412,0
530,Asus,26500,69.32352941176471,10th Gen Intel Core i3 10110U ,"Dual Core, 4 Threads",4GB,DDR4,1TB,Hard-Disk,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 10 OS,1,4.0,1.0,15.6,Budget,10.0,2,2,17,2,0,126,10,1.7777777777777777,121.67999999999999,4.0,25.99705882352941,0
531,Xiaomi,79990,65.0,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,2160.0,3456.0,Windows 10  OS,1,16.0,512.0,15.6,Premium,11.0,28,21,28,7,1,123,9,0.625,121.67999999999999,0.03125,28.7,0
532,Dell,68000,70.0,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 10 OS,1,16.0,512.0,15.6,Premium,11.0,6,20,28,2,1,123,10,1.7777777777777777,121.67999999999999,0.03125,30.2,0
533,Lenovo,47925,60.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,512.0,15.6,Mid-range,11.0,14,23,28,2,1,111,10,1.7777777777777777,121.67999999999999,0.015625,24.8,0
534,Xiaomi,59990,70.0,5th Gen AMD Ryzen 7 5800H ,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,3200.0,2000.0,Windows 10  OS,1,16.0,512.0,15.6,Mid-range,5.0,28,115,24,2,1,80,9,1.6,121.67999999999999,0.03125,27.8,0
535,Dell,67800,69.32352941176471,10th Gen Intel Core i5 10210U ,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel HD,14.0,1366.0,768.0,Ubuntu OS,1,8.0,512.0,14.0,Premium,10.0,6,4,28,2,1,100,8,1.7786458333333333,98.0,0.015625,27.19705882352941,0
536,Microsoft,60490,69.32352941176471,3rd Gen AMD Ryzen 5  3580U,"Quad Core, 8 Threads",8GB,DDR4,128GB,SSD,AMD Radeon Vega 9,15.0,2496.0,1664.0,Windows 10 OS,1,8.0,128.0,15.0,Premium,,16,87,28,2,1,89,10,1.5,112.5,0.0625,27.19705882352941,0
537,Apple,72999,69.32352941176471,10th Gen Intel Core i3,"Quad Core, 8 Threads",8GB,LPDDR4X,256GB,SSD,Intel Iris Plus,13.3,2560.0,1600.0,Mac 10.15.3	 OS,0,8.0,256.0,13.3,Premium,10.0,1,0,28,6,1,116,4,1.6,88.44500000000001,0.03125,27.19705882352941,0
538,Apple,109999,69.32352941176471,10th Gen Intel Core i7,"Quad Core, 8 Threads",8GB,LPDDR4X,512GB,SSD,Intel Iris Plus,13.3,2560.0,1600.0,Mac 10.15.3	 OS,0,8.0,512.0,13.3,High-end,10.0,1,9,28,6,1,116,4,1.6,88.44500000000001,0.015625,27.19705882352941,0
539,Dell,87990,67.0,8th Gen Intel Core i7 8550U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,4GB Geforce MX130,13.3,1920.0,1080.0,Windows 10 OS,1,8.0,256.0,13.3,Premium,8.0,6,152,28,2,1,23,10,1.7777777777777777,88.44500000000001,0.03125,25.699999999999996,1
540,Hp,121900,69.0,9th Gen intel Core i7 9750H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics 630,15.6,3840.0,2160.0,Windows 10 OS,0,16.0,512.0,15.6,High-end,9.0,10,155,19,2,1,129,10,1.7777777777777777,121.67999999999999,0.03125,29.1,0
541,Asus,136490,69.32352941176471,8th Gen Intel Core i9 8950HK,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA Geforce GTX 1050Ti,15.6,3840.0,2160.0,Windows 10 OS,1,16.0,1.0,15.6,High-end,8.0,2,153,19,2,1,41,10,1.7777777777777777,121.67999999999999,16.0,28.79705882352941,1
542,Gigabyte,143700,77.0,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,15.6,High-end,12.0,8,42,6,2,1,53,12,1.7777777777777777,121.67999999999999,0.015625,30.299999999999997,1
543,Hp,50490,69.32352941176471,5th Gen AMD Ryzen 7  5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,5.0,10,110,24,2,1,72,12,1.7777777777777777,121.67999999999999,0.03125,27.597058823529412,0
544,Dell,71990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Premium,13.0,6,58,1,2,1,126,12,1.7777777777777777,121.67999999999999,16.0,30.79705882352941,0
545,Dell,136899,75.0,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,High-end,13.0,6,71,7,4,1,53,12,1.7777777777777777,121.67999999999999,16.0,32.5,1
546,Lenovo,62990,69.0,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,5.0,14,97,19,2,1,80,12,1.6,98.0,0.03125,27.5,0
547,Asus,43990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,7.0,2,129,28,8,1,79,12,1.7777777777777777,98.0,0.015625,25.99705882352941,0
548,Acer,33990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,0,129,28,8,1,79,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
549,Asus,58990,65.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Mid-range,7.0,2,131,19,2,1,123,12,1.7777777777777777,121.67999999999999,16.0,27.1,0
550,Msi,154990,71.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,15.6,2560.0,1440.0,Windows 11 OS,2,16.0,1.0,15.6,High-end,13.0,17,73,8,4,1,64,12,1.7777777777777777,121.67999999999999,16.0,31.3,1
551,Msi,69990,64.0,11th Gen Intel Core i7 1185G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 10 OS,2,16.0,1.0,15.6,Premium,11.0,17,31,28,2,1,121,10,1.7777777777777777,121.67999999999999,16.0,28.4,0
552,Lenovo,50000,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,DOS OS,3,8.0,512.0,14.0,Mid-range,11.0,14,15,17,2,1,123,3,1.7777777777777777,98.0,0.015625,27.597058823529412,0
553,Lenovo,36990,69.32352941176471,7th Gen AMD Ryzen 5 7520U ,"Quad Core, 8 Threads",8GB,DDR5,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,14,130,28,4,1,80,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
554,Asus,76500,66.0,7th Gen AMD Ryzen 7  7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,Integrated AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,2,133,24,2,1,93,12,1.7777777777777777,121.67999999999999,0.03125,27.4,0
555,Lenovo,33990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,15.6,Mid-range,12.0,14,34,18,2,1,127,12,1.7777777777777777,121.67999999999999,0.03125,27.997058823529414,0
556,Lenovo,32990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,14,126,28,8,1,74,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
557,Asus,103221,69.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,13.0,2,63,6,2,1,54,12,1.6,128.0,0.03125,30.7,1
558,Asus,89990,71.0,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,12.0,2,41,22,2,1,54,12,1.6,128.0,0.03125,30.900000000000002,1
559,Lenovo,56990,69.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,14,22,28,2,1,32,12,1.7777777777777777,121.67999999999999,0.015625,27.5,1
560,Asus,44980,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,7.0,2,129,28,8,1,79,12,1.7777777777777777,98.0,0.03125,28.397058823529413,0
561,Asus,23990,69.32352941176471,Intel   N4500,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows OS,1,8.0,256.0,14.0,Budget,,2,169,16,2,1,112,13,1.7777777777777777,98.0,0.03125,27.19705882352941,0
562,Asus,76990,63.0,5th Gen AMD Ryzen 7 5800HS,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,2,116,24,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,25.7,1
563,Acer,26920,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,LPDDR4X,64GB,SSD,Intel Integrated UHD,14.0,1080.0,1920.0,Chrome OS,1,8.0,64.0,14.0,Budget,,0,176,16,6,1,112,1,0.5625,98.0,0.125,27.19705882352941,0
564,Ultimus,14490,69.32352941176471,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD Graphics,14.1,1366.0,768.0,Windows 11 OS,1,4.0,256.0,14.1,Budget,,24,171,16,2,1,115,12,1.7786458333333333,99.405,0.015625,25.99705882352941,0
565,Dell,38990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,6,15,17,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
566,Lenovo,52990,63.0,5th Gen AMD Ryzen 5 5500H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,103,28,2,1,31,12,1.7777777777777777,121.67999999999999,0.015625,23.299999999999997,1
567,Hp,362999,88.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,16GB NVIDIA GeForce RTX 4090 ,17.3,2560.0,1440.0,Windows 11  OS,1,32.0,1.0,17.3,High-end,13.0,10,76,14,4,1,8,11,1.7777777777777777,149.645,32.0,41.2,1
568,Acer,64990,65.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,0,61,22,2,1,31,12,1.7777777777777777,121.67999999999999,0.03125,29.5,1
569,Acer,62990,64.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,0,61,22,4,1,31,12,1.7777777777777777,121.67999999999999,0.03125,29.2,1
570,Acer,18990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,11.6,1366.0,768.0,Windows 11 OS,1,8.0,256.0,11.6,Budget,,0,176,16,2,1,112,12,1.7786458333333333,67.28,0.03125,27.19705882352941,0
571,Hp,169999,78.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,16.1,High-end,13.0,10,74,10,4,1,53,12,1.6,129.60500000000002,0.03125,33.4,1
572,Hp,189999,80.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,16.1,High-end,13.0,10,74,10,4,1,63,12,1.6,129.60500000000002,16.0,34.0,1
573,Hp,298999,88.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,2TB,SSD,8GB NVIDIA GeForce RTX 4070,16.1,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,16.1,High-end,13.0,10,76,14,4,1,64,12,1.6,129.60500000000002,16.0,41.2,1
574,Hp,99999,70.0,7th Gen Amd Ryzen 7 7840H,"Octa Core, 16 Threads",16GB,LPDDR5x,1TB,SSD,AMD Radeon 780M Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,7.0,10,148,24,10,1,78,12,1.6,98.0,16.0,28.6,0
575,Hp,267999,85.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 4080,17.3,2560.0,1440.0,Windows 11 OS,1,16.0,1.0,17.3,High-end,13.0,10,74,10,4,1,3,12,1.7777777777777777,149.645,16.0,35.5,1
576,Lenovo,108990,63.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,16.0,2560.0,1600.0,Windows 11  OS,3,16.0,1.0,16.0,High-end,13.0,14,73,8,8,1,50,11,1.6,128.0,16.0,28.9,1
577,Lenovo,51990,69.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,14,22,28,2,1,27,12,1.7777777777777777,121.67999999999999,0.015625,27.5,1
578,Asus,62608,66.0,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,17.3,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,17.3,Premium,11.0,2,25,19,2,1,31,12,1.7777777777777777,149.645,0.03125,29.0,1
579,Acer,57999,67.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,0,39,6,2,1,31,12,1.7777777777777777,121.67999999999999,0.015625,27.299999999999997,1
581,Dell,62990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Premium,13.0,6,58,1,8,1,123,12,1.7777777777777777,98.0,0.015625,28.397058823529413,0
582,Lenovo,71990,69.32352941176471,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2,16.0,512.0,14.0,Premium,13.0,14,61,22,8,1,94,12,1.6,98.0,0.03125,30.79705882352941,0
583,Lenovo,297990,85.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,16.0,High-end,13.0,14,76,14,4,1,4,12,1.6,128.0,32.0,40.3,1
584,Lenovo,138490,78.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,14,70,2,4,1,63,12,1.6,128.0,16.0,33.4,1
585,Lenovo,103395,77.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,5.0,14,114,24,2,1,52,12,1.6,128.0,0.03125,29.9,1
586,Lenovo,88990,66.0,6th Gen AMD Ryzen 7 6800HS ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,16.0,2560.0,1600.0,Windows 11  OS,3,16.0,512.0,16.0,Premium,6.0,14,124,24,8,1,33,11,1.6,128.0,0.03125,27.0,1
587,Msi,419990,89.0,13th Gen Intel Core i9 13950HX,24 Cores (8P + 16E),64GB,DDR5,2TB,SSD,8GB NVIDIA RTX 3000 Ada,16.0,2560.0,1600.0,Windows 11 OS,2,64.0,2.0,16.0,High-end,13.0,17,78,13,4,1,67,12,1.6,128.0,32.0,51.099999999999994,1
588,Lenovo,87990,65.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,13.0,14,66,1,6,1,111,12,1.6,98.0,0.03125,29.5,0
589,Lenovo,48990,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,14,37,1,2,1,123,12,1.7777777777777777,121.67999999999999,0.015625,25.799999999999997,0
590,Msi,79990,70.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,17,136,24,4,1,22,12,1.7777777777777777,121.67999999999999,0.03125,28.6,1
591,Lenovo,33990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,15.6,Mid-range,12.0,14,34,18,2,1,127,12,1.7777777777777777,121.67999999999999,0.03125,27.997058823529414,0
592,Hp,26990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1366.0,768.0,Windows 11 OS,1,8.0,512.0,14.0,Budget,,10,176,16,2,1,126,12,1.7786458333333333,98.0,0.015625,27.19705882352941,0
593,Acer,13990,69.32352941176471,Intel Celeron Dual Core N4500,"Dual Core, 2 Threads",4GB,LPDDR4X,64GB,Hard-Disk,Intel Integrated UHD,11.6,1280.0,1024.0,Chrome OS,1,4.0,64.0,11.6,Budget,,0,174,16,6,0,112,1,1.25,67.28,0.0625,25.99705882352941,0
594,Acer,49990,65.0,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,14.0,Mid-range,11.0,0,28,28,2,1,111,12,1.7777777777777777,98.0,16.0,28.7,0
595,Msi,59990,65.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,17,132,19,4,1,22,12,1.7777777777777777,121.67999999999999,0.015625,24.7,1
596,Asus,91990,71.0,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,4GB NVIDIA GeForce RTX RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Premium,6.0,2,120,24,4,1,39,12,1.7777777777777777,121.67999999999999,16.0,28.5,1
597,Asus,95689,73.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,Integrated Intel Iris Xe Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,16.0,Premium,13.0,2,75,8,2,1,94,12,1.6,128.0,16.0,31.9,0
598,Acer,26732,69.32352941176471,Intel Celeron Dual Core N4500,"Dual Core, 2 Threads",8GB,LPDDR4X,128GB,SSD,Intel Integrated UHD,14.0,1280.0,1024.0,Chrome OS,1,8.0,128.0,14.0,Budget,,0,174,16,6,1,112,1,1.25,98.0,0.0625,27.19705882352941,0
599,Hp,89999,70.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,11.0,10,23,28,2,1,126,12,1.7777777777777777,98.0,0.03125,30.2,0
600,Asus,69990,62.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,1TB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,5.0,2,114,24,2,1,80,12,1.6,98.0,16.0,25.4,0
601,Asus,65391,69.32352941176471,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,5.0,2,100,19,2,1,80,12,1.6,98.0,16.0,27.597058823529412,0
602,Lenovo,90000,69.32352941176471,4th Gen AMD Ryzen 7 PRO 4750U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 10 OS,1,16.0,512.0,14.0,Premium,4.0,14,90,24,2,1,80,10,1.7777777777777777,98.0,0.03125,27.19705882352941,0
603,Lenovo,38390,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,14,34,18,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
604,Lenovo,40990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,14,129,28,8,1,74,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
